freq,Z_real,Z_imag
1e-06,19793.252268366257,-329.7282414365489
1.2613637220374425e-06,19744.351838317434,-348.05095487098856
1.5910384392721533e-06,19808.490882641006,-380.8095825029881
2.0068781676649665e-06,19686.475227885745,-401.65403178716974
2.5314033152415694e-06,19735.229597282807,-441.4174656642319
3.193020307691027e-06,19584.005158690677,-468.2853054310092
4.027559979850293e-06,19493.735920653176,-496.98367718218657
5.0802180469130224e-06,19427.919185887113,-528.9273761885822
6.408002744415996e-06,19339.495028369853,-563.7141495593072
8.082822192522723e-06,19251.335651251753,-608.5857272971521
1.0195378685327302e-05,19203.02910751821,-645.0797503333434
1.2860080806105651e-05,19130.08887873983,-690.3092148716784
1.622123939129173e-05,18927.98299948168,-727.2015215185231
2.046088289466011e-05,18837.371124459733,-777.0158679818919
2.5808615404180768e-05,18790.169126356923,-829.7869987575104
3.255405118685032e-05,18647.492287212855,-881.5586019410239
4.106249917244294e-05,18568.367228258776,-935.3540800241873
5.1794746792312125e-05,18422.08069898869,-995.9757786702037
6.53320145959377e-05,18257.379215052497,-1060.3305178847231
8.240743309893665e-05,18017.174161849965,-1101.0364061072007
0.0001039457465372,17927.533716679434,-1178.387860098466
0.0001311133937421,17747.667546020366,-1246.2639190364425
0.0001653816783395,17519.949450713142,-1305.6106829467353
0.0002086064493471,17366.16104017329,-1387.876688996183
0.0002631286073895,17187.60029280322,-1457.9212406244535
0.0003319008795914,16947.666711810183,-1522.798459122851
0.0004186477288289,16732.134060064778,-1598.703445146946
0.0005280670574582,16445.649012996335,-1668.0153911198197
0.0006660846290809,16198.771864479038,-1741.9934859129469
0.0008401749869294,15979.464043129068,-1826.502859900713
0.001059766248676,15708.146517360323,-1903.2319117124973
0.0013367506999197,15394.24988825753,-1976.66686218034
0.0016861288382868,15066.71091069401,-2043.6375210939057
0.0021268217472962,14738.584453414001,-2110.474843968911
0.0026826957952797,14489.478792983597,-2197.4561028743037
0.0033838551534282,14071.276249418876,-2232.3972428356155
0.0042682721311638,13778.315769233152,-2309.2753246114885
0.0053838436220334,13431.680504280934,-2371.726827418173
0.0067909850299557,13040.015476656547,-2411.942666542096
0.0085659021536855,12620.857989809485,-2446.750940576042
0.0108047182231812,12333.15205676846,-2496.3265897403962
0.0136286795935577,11891.873084344445,-2526.2849850332964
0.0171907220185857,11535.786609834797,-2556.3086995582617
0.0216837531098743,11122.661260396677,-2581.381927452186
0.0273510995304121,10735.177879377068,-2598.7526059664156
0.0344996847054971,10297.492702038557,-2593.1837902777265
0.0435166507092442,9914.285123432226,-2585.8956053807224
0.0548903245092155,9520.633392441552,-2596.9810890222916
0.0692366640267873,9112.228016285497,-2564.2903017058334
0.0873326162382843,8743.168754203012,-2552.352440323692
0.1101581938735899,8359.946508361949,-2514.1087873137244
0.1389495494373138,7968.712184246969,-2466.3228502000834
0.1752659208536758,7576.947050828466,-2435.1485711600844
0.2210740742743128,7238.864854105912,-2393.095419381895
0.2788548171726291,6867.046592011825,-2319.3132459310773
0.351737350096938,6503.615006097825,-2267.731521811841
0.4436687330978616,6158.503559392694,-2214.901201537812
0.5596276445319552,5827.440861978168,-2136.413017641322
0.7058940086618752,5515.554028298094,-2078.044276328523
0.8903890941296735,5195.320666506798,-2006.9976955387717
1.1231045018329515,4908.675310246811,-1925.7228099749673
1.416643274669022,4635.559958992484,-1850.583510798242
1.7869024337358286,4364.708654837801,-1778.7235279057609
2.2539339047347933,4110.992952710019,-1711.227208350499
2.843030459302665,3867.0808886026034,-1626.6477550400314
3.586095482011829,3640.9331886648783,-1553.271652774173
4.523370744772105,3397.81766735389,-1484.711216563394
5.705615758781021,3206.646477870158,-1412.6017363465214
7.196856730011529,2999.8616548644272,-1340.6913089550724
9.077853991937555,2807.844123589266,-1270.486986680413
11.450475699382812,2633.5619864168884,-1207.2323451213283
14.44321464727282,2460.68356591134,-1139.1134491883724
18.218146985669748,2303.7372846550734,-1074.594626964616
22.97970969046965,2163.698489400828,-1020.1139411673937
28.98577214651068,2025.2096626534578,-960.7024141141612
36.56160144085194,1883.4383858928632,-904.8026158419638
46.11747767708261,1758.335483844328,-850.2383712261409
58.170913293743574,1647.8712694000822,-801.3811874331847
73.37467970651389,1532.8526137731287,-751.4594209454619
92.55215909791356,1435.1867721462083,-707.2488126258455
116.74193588234576,1334.9531833898495,-662.4757340538282
147.25404276241207,1241.825919148184,-621.0154698051214
185.74090746385755,1170.485691560981,-584.0819230128202
234.28684237322352,1091.3696355130082,-548.3887190582186
295.52092352028876,1014.2804036539161,-511.85461918755965
372.7593720314938,945.3138895495489,-479.11108960546983
470.1851489299847,877.2464805510899,-447.10413372338627
593.0744895010571,809.1134374818095,-415.2490972966213
748.0826455225093,759.5278265658353,-390.04424597973747
943.604310147889,703.2301703284838,-362.20228736111585
1190.2282447787145,664.079052119591,-341.39769994624567
1501.310728908171,613.3998456417908,-316.9598606972335
1893.698888950364,574.3905371000297,-296.4417018046669
2388.6430789846004,534.624691421303,-276.46188828689026
3012.947724726992,490.72424385571736,-255.53439875667544
3800.422956365882,465.0876905458267,-241.03469265109024
4793.715645558229,424.9391665060508,-221.88670493119693
6046.619009070448,398.80242375182536,-207.76469468829796
7626.985859023452,372.1193595060184,-193.90842021383372
9620.40327106476,348.09641309281153,-181.0233209114445
12134.827677491432,325.80645678902124,-169.40359434978694
15306.431405563626,305.6481482292752,-158.4359336776447
19306.977288832535,280.08819398604993,-145.7611663993677
24353.120734334178,263.1698269462032,-136.60896736839786
30718.143012686964,242.94822867732174,-126.32466250753663
38746.75120456128,227.7341120543736,-118.12848346686621
48873.746316244375,208.90702025005533,-108.58096173509522
61647.57056337174,197.68968744724322,-102.31215161814653
77760.00906038044,182.56280254991856,-94.47235930364184
98083.65445406672,169.38924547552577,-87.50301271369626
123719.16345321594,159.51110748351704,-82.00158634028048
156054.8645007078,146.21019632776867,-75.24019305406846
196841.94472866153,139.6454489783097,-71.35164024197931
248289.28805603305,129.40085469689555,-65.96004967715928
313183.10052438447,121.91316201538169,-61.81289187466171
395037.801356664,112.99474062997757,-57.22010907833319
498286.3514647316,103.92998848891862,-52.52704614783893
628520.326924011,97.73482829342186,-49.1108952615567
792792.7389450606,92.3613353104188,-46.06871201236391
1000000.0,85.03405776914,-42.337314510087204
