freq,Z_real,Z_imag
1e-06,49197.63179478566,-21.796654024882997
1.2613637220374425e-06,49826.132710597536,-27.09053359788609
1.5910384392721533e-06,49276.60792908222,-33.17348802570849
2.0068781676649665e-06,49346.55713475634,-38.09197212317195
2.5314033152415694e-06,48641.09755888714,-49.82022275531673
3.193020307691027e-06,48957.62199089633,-68.28476645621171
4.027559979850293e-06,48799.00916754076,-78.85371725977015
5.0802180469130224e-06,49278.97478796567,-114.02885426767999
6.408002744415996e-06,48965.35769074662,-128.28318488228413
8.082822192522723e-06,49200.01986432141,-168.5971607722365
1.0195378685327302e-05,49369.73853652048,-181.90522159260465
1.2860080806105651e-05,48730.462184668766,-245.51278470690036
1.622123939129173e-05,49112.71431898183,-330.0935867178487
2.046088289466011e-05,49368.022308190535,-392.57743161307644
2.5808615404180768e-05,49166.83716222827,-491.11652536169
3.255405118685032e-05,48915.22686766322,-611.0000319286783
4.106249917244294e-05,48957.84584852985,-802.3944478410846
5.1794746792312125e-05,49213.59242326179,-1035.02542773558
6.53320145959377e-05,48798.22803653914,-1265.7007010100544
8.240743309893665e-05,48788.94756345623,-1434.6135112717611
0.0001039457465372,48859.1764433234,-1978.7096975306454
0.0001311133937421,49338.52305851759,-2422.1788102555306
0.0001653816783395,48537.769444545156,-3065.9961747810557
0.0002086064493471,48745.22059093905,-4036.44858240016
0.0002631286073895,48653.500598192906,-4605.67128648346
0.0003319008795914,47955.75531718837,-5952.092929454395
0.0004186477288289,47323.95075811384,-7471.298907376447
0.0005280670574582,47157.12704889073,-9084.912433867235
0.0006660846290809,45807.52106698454,-11445.635843949058
0.0008401749869294,43908.06580375668,-13767.545869247695
0.001059766248676,41252.68319134868,-16199.873281938038
0.0013367506999197,38930.12590296289,-18635.169403325584
0.0016861288382868,36604.34576209458,-20418.307813845953
0.0021268217472962,31021.822740087515,-22607.3364380804
0.0026826957952797,26465.379698166143,-23375.6898001859
0.0033838551534282,20386.19765887777,-22763.08290799353
0.0042682721311638,16535.666113485466,-22253.651312738766
0.0053838436220334,11851.470103101457,-19835.59969765053
0.0067909850299557,8634.261484462988,-17709.230543846636
0.0085659021536855,5844.009884430766,-14675.993008697784
0.0108047182231812,4051.5373344971413,-12110.79400692777
0.0136286795935577,2839.900252030457,-10135.332886648444
0.0171907220185857,1901.726544829422,-8394.468158865784
0.0216837531098743,1273.788569624254,-6924.931771818419
0.0273510995304121,909.259494294969,-5405.317447720636
0.0344996847054971,597.4488352825249,-4385.668932834108
0.0435166507092442,428.64110482459694,-3550.7304617496743
0.0548903245092155,291.37971586222034,-2817.034395727469
0.0692366640267873,232.2998060840044,-2265.735475604778
0.0873326162382843,167.91348419680253,-1803.2027059952538
0.1101581938735899,115.97217011493716,-1439.0096097966155
0.1389495494373138,106.46302521801228,-1151.235238313347
0.1752659208536758,71.60479581599057,-919.6650330470546
0.2210740742743128,63.575322221836245,-734.925447234489
0.2788548171726291,47.32057947905325,-586.7776937670611
0.351737350096938,33.39683889394304,-465.45263454062666
0.4436687330978616,22.15619693802126,-368.1595387908867
0.5596276445319552,25.191203175280485,-296.9804540242876
0.7058940086618752,21.882211237735497,-238.35858585378983
0.8903890941296735,20.421813904063036,-192.48963729738037
1.1231045018329515,17.720677425781105,-151.80409295599915
1.416643274669022,16.05344024341351,-121.73780834138357
1.7869024337358286,13.919210996156831,-96.3148978539288
2.2539339047347933,14.151590465712864,-79.24536840368806
2.843030459302665,12.83236146638205,-62.697704951663
3.586095482011829,12.070361381722122,-50.01693160429706
4.523370744772105,11.073324440578475,-39.12824587405422
5.705615758781021,10.492380231751419,-31.18236908756419
7.196856730011529,10.30136306208001,-24.72730571320738
9.077853991937555,10.109825499909245,-19.920729155537607
11.450475699382812,10.098607661554254,-16.501782265507885
14.44321464727282,9.998962869234955,-13.179916091240983
18.218146985669748,9.573135614290845,-9.885823634858413
22.97970969046965,9.640324845101803,-8.159822627440056
28.98577214651068,9.495039953330034,-6.567546238518799
36.56160144085194,9.666828316143631,-5.447469145067783
46.11747767708261,9.469802730262606,-4.179694967983064
58.170913293743574,9.52138355379892,-3.427299310190102
73.37467970651389,9.34575576624523,-2.7623597383452823
92.55215909791356,9.284960109629965,-2.1507208284987174
116.74193588234576,9.350609507932163,-1.6153465153108653
147.25404276241207,9.283950763194014,-1.4029004722513039
185.74090746385755,9.316568805362545,-1.0557784369989422
234.28684237322352,9.353532232558543,-0.8357339697764022
295.52092352028876,9.166063692324386,-0.6305220582619904
372.7593720314938,9.259737078289673,-0.5814702556856295
470.1851489299847,9.308596557770137,-0.4191360646938136
593.0744895010571,9.288001832695164,-0.37564370867270513
748.0826455225093,9.24567905851884,-0.2682641888240249
943.604310147889,9.293979427020705,-0.22004863694078947
1190.2282447787145,9.327900711868839,-0.16914635003288278
1501.310728908171,9.271086649347792,-0.15072008104426143
1893.698888950364,9.252788929773505,-0.12590634837138281
2388.6430789846004,9.35171175159359,-0.08678296495113917
3012.947724726992,9.32109274045057,-0.0716062650445141
3800.422956365882,9.200916356937936,-0.0555582771417953
4793.715645558229,9.249880836771727,-0.04355543712231668
6046.619009070448,9.277155365493357,-0.04224535415510886
7626.985859023452,9.259254434262143,-0.0248017112405562
9620.40327106476,9.324920071764703,-0.026609250488175668
12134.827677491432,9.23345031165784,-0.01778279586942674
15306.431405563626,9.257133088487834,-0.014164384998653459
19306.977288832535,9.257163722525716,-0.012247580154371081
24353.120734334178,9.294496239009959,-0.009980410749333292
30718.143012686964,9.325139082524144,-0.008708117568794941
38746.75120456128,9.25255647723865,-0.006820529234229142
48873.746316244375,9.252947980394678,-0.004797151349561353
61647.57056337174,9.159405755530692,-0.003686762899107856
77760.00906038044,9.27381733323003,-0.0031483707488595717
98083.65445406672,9.279731937953422,-0.002646469186260422
123719.16345321594,9.180554483277106,-0.0017614106527910412
156054.8645007078,9.225835413577334,-0.001492744704064602
196841.94472866153,9.271655057717835,-0.001394481004908701
248289.28805603305,9.297175026350327,-0.001142498965225661
313183.10052438447,9.233628061020532,-0.0007360504217003369
395037.801356664,9.34904091746198,-0.0006584346913274291
498286.3514647316,9.26096557446302,-0.0004794735187521472
628520.326924011,9.299174813141763,-0.00039065217695036106
792792.7389450606,9.268126800568384,-0.00035670142687276767
1000000.0,9.308913274070367,-0.0002433268147507697
