freq,Z_real,Z_imag
1e-06,17558.271708971468,-1.8728614676557152
1.2613637220374425e-06,17562.286368095596,-2.6438970249617744
1.5910384392721533e-06,17460.706650515593,-3.0450400151925305
2.0068781676649665e-06,17513.412246060005,-4.043032573163802
2.5314033152415694e-06,17574.11745562686,-5.149204357965548
3.193020307691027e-06,17625.631073375265,-6.848285952603992
4.027559979850293e-06,17529.929045274308,-8.08666175517244
5.0802180469130224e-06,17502.128307943214,-10.4041823074887
6.408002744415996e-06,17617.83282524614,-12.725960248478854
8.082822192522723e-06,17791.836645143554,-17.706768709491296
1.0195378685327302e-05,17788.853825897484,-22.153182983264546
1.2860080806105651e-05,17617.30727420279,-25.000123478339447
1.622123939129173e-05,17691.23025686641,-35.42522823357118
2.046088289466011e-05,17558.51552053578,-41.957269270659026
2.5808615404180768e-05,17548.9047688014,-49.50080692214796
3.255405118685032e-05,17603.765023553315,-61.419525442540916
4.106249917244294e-05,17499.35336131439,-72.89157933610781
5.1794746792312125e-05,17622.816356133408,-97.59992186212014
6.53320145959377e-05,17613.250365493506,-123.2021956729475
8.240743309893665e-05,17757.624507109398,-157.77282460689713
0.0001039457465372,17452.532088620075,-208.08925692013236
0.0001311133937421,17656.530094876627,-230.7127358397776
0.0001653816783395,17572.691732329215,-297.731392891867
0.0002086064493471,17356.083988240527,-380.2903581474226
0.0002631286073895,17633.29276357154,-493.25110719133147
0.0003319008795914,17593.38436335875,-602.0756948202983
0.0004186477288289,17556.788233208987,-737.1816128319044
0.0005280670574582,17658.897548827663,-964.8283357979788
0.0006660846290809,17570.120042790208,-1214.5175577218079
0.0008401749869294,17526.1010915261,-1473.4742716451426
0.001059766248676,17068.40122172133,-1862.514074287235
0.0013367506999197,17272.49254953451,-2363.163615994467
0.0016861288382868,17104.030818822393,-2970.534491463581
0.0021268217472962,16696.10736515287,-3447.462066235276
0.0026826957952797,16154.407887211237,-4388.385663081416
0.0033838551534282,15633.576400751233,-5152.1581667760565
0.0042682721311638,14750.661846310833,-6143.936489261198
0.0053838436220334,13744.692575251001,-7128.144412769661
0.0067909850299557,12230.844465337912,-7882.860953743891
0.0085659021536855,10293.234442951301,-8323.684678644147
0.0108047182231812,8661.880843501858,-8594.55721608727
0.0136286795935577,6601.13046048251,-8191.457668921874
0.0171907220185857,4910.99657656036,-7665.643259431412
0.0216837531098743,3575.2367844884234,-6833.883942043799
0.0273510995304121,2444.4146114400764,-5802.504476393019
0.0344996847054971,1688.4897697707834,-4847.150003999844
0.0435166507092442,1167.0157680108675,-3918.1500024173347
0.0548903245092155,783.4828543140045,-3287.743063355135
0.0692366640267873,531.2046760712939,-2635.597638296778
0.0873326162382843,364.8836752962219,-2140.2499742136515
0.1101581938735899,232.77373197018454,-1720.037617628991
0.1389495494373138,160.4020190794134,-1381.1145320218825
0.1752659208536758,120.62645534262738,-1108.7651241930214
0.2210740742743128,59.9718245876168,-888.8411255211488
0.2788548171726291,47.38989369217525,-698.1264568527178
0.351737350096938,34.97894878084116,-554.6095222313689
0.4436687330978616,29.281319681089812,-446.1102706664836
0.5596276445319552,27.247612082533603,-360.2647885017736
0.7058940086618752,18.023557731895316,-285.4793015822169
0.8903890941296735,21.00955110917329,-230.63373091945263
1.1231045018329515,13.084414022268813,-181.50066279301757
1.416643274669022,11.336960083864719,-144.23124059032182
1.7869024337358286,8.429704135003918,-113.02014432083573
2.2539339047347933,7.342715889925751,-89.51527768888167
2.843030459302665,7.547652402220551,-72.77143089495618
3.586095482011829,7.534150689126319,-58.56346793762905
4.523370744772105,6.968200879738594,-47.47275516896662
5.705615758781021,6.039510443930611,-36.50934361470502
7.196856730011529,6.186684479800473,-30.081287568013238
9.077853991937555,5.674013762306652,-23.601993290769748
11.450475699382812,5.201842200370941,-17.99401621279163
14.44321464727282,5.301584145941813,-14.889186695027593
18.218146985669748,5.1720080350789335,-11.70568065874134
22.97970969046965,4.987478801406441,-9.17825464448081
28.98577214651068,4.987468337494914,-7.43950461574829
36.56160144085194,4.898660934560555,-5.844761565161991
46.11747767708261,4.938074450385547,-4.798333235904107
58.170913293743574,4.928622498714073,-3.858579684449759
73.37467970651389,4.883026563636085,-2.9779333806788686
92.55215909791356,4.848259500792897,-2.296839784903185
116.74193588234576,4.8704371970897204,-1.9739825410497558
147.25404276241207,4.836496878783525,-1.5065585455743156
185.74090746385755,4.860704443708845,-1.2893992039960658
234.28684237322352,4.817442350663137,-0.9954753866480421
295.52092352028876,4.8134265122341215,-0.7315209769621348
372.7593720314938,4.798127378184479,-0.5941961948984598
470.1851489299847,4.764652848083932,-0.4972456910312748
593.0744895010571,4.804903168357765,-0.38216435189619413
748.0826455225093,4.768955927881752,-0.3037337973479874
943.604310147889,4.818819409344371,-0.27793530624918267
1190.2282447787145,4.816359475938276,-0.1969630814637274
1501.310728908171,4.764090627834432,-0.1708541644418715
1893.698888950364,4.746531350073164,-0.1300663824451978
2388.6430789846004,4.8155421856797735,-0.10161737048095738
3012.947724726992,4.7669249273662775,-0.07930342106977789
3800.422956365882,4.797525104980428,-0.06143680968853269
4793.715645558229,4.775556964603022,-0.05191868840722674
6046.619009070448,4.785912943702651,-0.0395619699554136
7626.985859023452,4.74609441253121,-0.033370690701233066
9620.40327106476,4.733349443379347,-0.025821406991149636
12134.827677491432,4.755178123033093,-0.019938264236994737
15306.431405563626,4.730593828894713,-0.016019253361458763
19306.977288832535,4.803275234296821,-0.013769460382838758
24353.120734334178,4.756395496079803,-0.01094768718951479
30718.143012686964,4.806902808061467,-0.008124001847599519
38746.75120456128,4.768125800895538,-0.005985625267686246
48873.746316244375,4.7694235331481085,-0.004800193960797405
61647.57056337174,4.807217843333577,-0.004178509080078874
77760.00906038044,4.833251090554284,-0.003381364066865956
98083.65445406672,4.774919074818847,-0.002523972229692193
123719.16345321594,4.758215404732892,-0.0021128720678866763
156054.8645007078,4.769501925086643,-0.0015584391237354078
196841.94472866153,4.75071931646009,-0.0014983138549807913
248289.28805603305,4.769669355544189,-0.000954679430544533
313183.10052438447,4.819977649130071,-0.0009878282484421328
395037.801356664,4.8144602038220565,-0.000667667416834542
498286.3514647316,4.769137408201024,-0.0005542020236711315
628520.326924011,4.782574543854472,-0.0003992090334663784
792792.7389450606,4.8520897550300575,-0.0003439630795540572
1000000.0,4.799445972983353,-0.0002950557811936138
