freq,Z_real,Z_imag
1e-06,86437.00838905353,-4446.314459287874
1.2613637220374425e-06,85631.68710311905,-5136.077695898126
1.5910384392721533e-06,85137.14195826776,-5832.570007749842
2.0068781676649665e-06,84804.25465934594,-6709.106527856644
2.5314033152415694e-06,83664.250318712,-7274.966127130392
3.193020307691027e-06,82359.296606212,-8316.609551271975
4.027559979850293e-06,81249.30008456965,-9077.770322863173
5.0802180469130224e-06,79884.98096242745,-10304.282721593654
6.408002744415996e-06,78503.95083936147,-11405.57941108925
8.082822192522723e-06,77593.03758759123,-12299.778268730715
1.0195378685327302e-05,74894.72220334422,-13962.665613138506
1.2860080806105651e-05,72496.11374096248,-15257.133720290589
1.622123939129173e-05,70579.34432056618,-16763.87072894767
2.046088289466011e-05,67731.19351004872,-17496.687623223785
2.5808615404180768e-05,65490.76481369245,-18820.18194043765
3.255405118685032e-05,61309.21383022167,-20189.417938246286
4.106249917244294e-05,58218.62089657964,-20964.302409162774
5.1794746792312125e-05,55248.124813055525,-21716.944032888663
6.53320145959377e-05,51355.98447327666,-22285.400538448266
8.240743309893665e-05,47585.87144955297,-22625.71614395135
0.0001039457465372,43986.26323780254,-22712.39466491951
0.0001311133937421,39410.9965084128,-22120.012077891126
0.0001653816783395,35810.605389693825,-21812.42501964165
0.0002086064493471,31982.710540915232,-20910.161629332288
0.0002631286073895,28731.673540130785,-20039.954855678476
0.0003319008795914,25604.315322150036,-19072.826381796993
0.0004186477288289,22853.612133858493,-18101.31660627779
0.0005280670574582,20042.252565110502,-16714.316199441808
0.0006660846290809,17669.328305702522,-15462.120677878178
0.0008401749869294,15385.247100237515,-14089.56603535164
0.001059766248676,13483.245789697783,-12838.194699829693
0.0013367506999197,11821.026728031718,-11739.752712422367
0.0016861288382868,10238.052537867663,-10472.699532799603
0.0021268217472962,8946.623993463758,-9470.96929159643
0.0026826957952797,7733.397919620447,-8394.843580753006
0.0033838551534282,6704.040169360676,-7469.291924933883
0.0042682721311638,5833.764405306056,-6630.765211505605
0.0053838436220334,5104.926824775197,-5896.896704970194
0.0067909850299557,4449.081265246778,-5259.802848622316
0.0085659021536855,3862.9793071444146,-4628.84804947627
0.0108047182231812,3361.2503453763716,-4097.775636625692
0.0136286795935577,2909.7969088306327,-3589.988580962896
0.0171907220185857,2535.9488664729734,-3162.212062690257
0.0216837531098743,2196.139935360868,-2758.52394540516
0.0273510995304121,1926.7580426169213,-2426.872093042892
0.0344996847054971,1661.3427323788235,-2121.0692295647204
0.0435166507092442,1451.1456251600619,-1881.2342057496214
0.0548903245092155,1271.3058648952247,-1625.09751705555
0.0692366640267873,1108.1241384568323,-1429.9496138380484
0.0873326162382843,966.6149250431463,-1244.4240252264856
0.1101581938735899,840.8732531687733,-1088.8703125330783
0.1389495494373138,736.6005506065958,-953.9115971889302
0.1752659208536758,639.2960891733619,-832.3668142726577
0.2210740742743128,560.1054952854088,-729.6589498418286
0.2788548171726291,485.93586145008965,-634.8776925923203
0.351737350096938,422.13134882352597,-554.5700456902789
0.4436687330978616,371.27839004476414,-482.68145540066604
0.5596276445319552,326.4466004083262,-423.63729357783694
0.7058940086618752,282.9389224999218,-367.2822001897138
0.8903890941296735,246.93723566479474,-321.4993469156615
1.1231045018329515,217.31207608248533,-279.5733520028436
1.416643274669022,188.42483728617492,-243.0898820436114
1.7869024337358286,165.11340640114116,-212.03518174127262
2.2539339047347933,146.93141618854773,-186.6020331918302
2.843030459302665,127.26872513544437,-162.0571751766332
3.586095482011829,112.31896801229973,-141.32157353902232
4.523370744772105,98.01500759363842,-123.12668058600579
5.705615758781021,86.191110141465,-107.42883263084363
7.196856730011529,75.86664591080581,-93.64323006659511
9.077853991937555,67.77662996246666,-82.01984711282665
11.450475699382812,59.37298323515653,-71.48465891673212
14.44321464727282,52.48552004663544,-62.28496963240126
18.218146985669748,47.0929616421327,-54.61352789989663
22.97970969046965,41.48735258213192,-47.32892121446856
28.98577214651068,37.195293817646856,-41.57260072244836
36.56160144085194,32.79850755318596,-35.97248456891159
46.11747767708261,28.8600915599848,-30.970740424433597
58.170913293743574,26.038976133188704,-27.203081059447747
73.37467970651389,23.79967115331796,-23.913790011109413
92.55215909791356,21.05948479808638,-20.468211984664723
116.74193588234576,19.53851702803212,-18.21432295493475
147.25404276241207,17.77925456222428,-15.888811141557218
185.74090746385755,16.163940721968125,-13.816948342112639
234.28684237322352,14.722165854172559,-11.940145181915733
295.52092352028876,13.576435196298785,-10.382856533501691
372.7593720314938,12.673669777011984,-9.136327529449218
470.1851489299847,11.753950733953577,-7.904878487150381
593.0744895010571,11.128601354580415,-7.0143806645751035
748.0826455225093,10.295122282057989,-6.014315153593967
943.604310147889,9.92684549031108,-5.370660644860672
1190.2282447787145,9.191676197332082,-4.536549450166969
1501.310728908171,8.825389646756953,-3.9972719786419026
1893.698888950364,8.457650731283259,-3.509884051733984
2388.6430789846004,7.977462030251942,-2.9440876073453275
3012.947724726992,7.793990315300706,-2.642953913091827
3800.422956365882,7.58061595561627,-2.289306293437635
4793.715645558229,7.278509044910286,-1.987224420338654
6046.619009070448,7.157901574608163,-1.773617980598843
7626.985859023452,6.892023360566225,-1.4927050883987747
9620.40327106476,6.8037895805407835,-1.326333463914315
12134.827677491432,6.6928381285597816,-1.1705099748865042
15306.431405563626,6.540179229047572,-0.9681393871499219
19306.977288832535,6.443401703564421,-0.8750175538418506
24353.120734334178,6.398825467770114,-0.7812827084468674
30718.143012686964,6.325383608647156,-0.6901148030958143
