freq,Z_real,Z_imag
1e-06,5488.461323673655,-112.23450026617344
1.2613637220374425e-06,5418.2412172266895,-121.47885129981661
1.5910384392721533e-06,5443.3504099787415,-132.40278604975083
2.0068781676649665e-06,5445.477348760085,-146.00421919098855
2.5314033152415694e-06,5417.007134466959,-160.34504122022
3.193020307691027e-06,5395.24057799747,-174.59575713548006
4.027559979850293e-06,5383.35257595952,-192.40796530415804
5.0802180469130224e-06,5305.663394596826,-199.908667051871
6.408002744415996e-06,5302.415945849461,-222.76044022048765
8.082822192522723e-06,5264.555015453252,-237.9891438399141
1.0195378685327302e-05,5231.971330328209,-263.31618680015515
1.2860080806105651e-05,5167.672565344734,-284.07070943412606
1.622123939129173e-05,5126.36073015933,-310.77807346960697
2.046088289466011e-05,5129.546897741074,-341.2848197316435
2.5808615404180768e-05,5076.9663433326605,-366.9663344823621
3.255405118685032e-05,5019.518978215469,-371.7065206118525
4.106249917244294e-05,4905.401636861199,-420.00741484394064
5.1794746792312125e-05,4873.1809767497825,-447.3663856074778
6.53320145959377e-05,4820.830589382977,-474.4988940476068
8.240743309893665e-05,4774.645723462975,-523.7540532139275
0.0001039457465372,4667.329365640515,-550.0700788461102
0.0001311133937421,4574.932888792197,-589.6071389272045
0.0001653816783395,4497.824143823566,-615.4465270881016
0.0002086064493471,4408.788707967182,-659.5042308274124
0.0002631286073895,4267.735552195302,-682.1111191125983
0.0003319008795914,4214.1665935894,-729.936623026757
0.0004186477288289,4088.442538411223,-756.7098595159755
0.0005280670574582,3939.671958942757,-788.1784186441535
0.0006660846290809,3873.68894083916,-816.1231336687697
0.0008401749869294,3753.8983723855217,-850.3443325278231
0.001059766248676,3616.945723073605,-879.878001000745
0.0013367506999197,3445.5691956779947,-892.8204934809168
0.0016861288382868,3313.5557525170857,-912.4464228719203
0.0021268217472962,3146.895050885419,-919.0293561489941
0.0026826957952797,3023.613102260656,-943.2524958788052
0.0033838551534282,2854.837791956166,-932.4900638715834
0.0042682721311638,2713.296399747206,-931.4103156751039
0.0053838436220334,2583.0102560840614,-932.8811737249204
0.0067909850299557,2423.174161329625,-920.0549136983423
0.0085659021536855,2282.258144528448,-904.3739132199789
0.0108047182231812,2165.45822440472,-900.877579169152
0.0136286795935577,2007.0426903007585,-866.0389733928607
0.0171907220185857,1874.6397167239757,-837.1326341708367
0.0216837531098743,1731.4714144226757,-807.2738164382961
0.0273510995304121,1625.311236384503,-781.891060420244
0.0344996847054971,1493.7503467130553,-741.4842149820865
0.0435166507092442,1400.4595168376097,-717.4675249451058
0.0548903245092155,1288.5999488911464,-678.9202918603723
0.0692366640267873,1188.7039927527176,-643.9953584425505
0.0873326162382843,1101.7882527301117,-616.2678479907764
0.1101581938735899,1013.6102257716414,-581.3669439359412
0.1389495494373138,929.4789584603294,-540.8675390356331
0.1752659208536758,855.9034030458657,-506.35205961258805
0.2210740742743128,783.1099993732956,-473.10016059601116
0.2788548171726291,725.8382000793556,-443.1621583319578
0.351737350096938,659.9609932652247,-411.9837561053765
0.4436687330978616,598.6315475265735,-380.1690968243788
0.5596276445319552,554.8668461907579,-346.8240052120039
0.7058940086618752,502.0258367199861,-327.16181523926207
0.8903890941296735,459.38120908613786,-294.77945652704693
1.1231045018329515,424.28258459231967,-279.5474934745499
1.416643274669022,393.00953003130115,-256.27721642101284
1.7869024337358286,352.6983994297109,-233.29971602473427
2.2539339047347933,328.47918199141446,-217.38217248930908
2.843030459302665,299.22514230687295,-199.80066550212055
3.586095482011829,272.1907395305313,-181.43897145867112
4.523370744772105,247.42855291460847,-167.97824939668033
5.705615758781021,226.43518902789214,-153.14339823167086
7.196856730011529,211.32880086899033,-141.88915281758435
9.077853991937555,189.0792217346443,-128.4589436631618
11.450475699382812,173.48433693749016,-118.15095147233242
14.44321464727282,158.8689402117226,-107.14737695052342
18.218146985669748,144.3519181084735,-97.38841046805008
22.97970969046965,133.27953985120578,-89.84165243863526
28.98577214651068,121.85911779506493,-81.92394538586647
36.56160144085194,112.65369879916683,-74.79955250624585
46.11747767708261,105.02151221027685,-68.99932641757644
58.170913293743574,93.22820513491796,-61.64485192780907
73.37467970651389,89.03683292603844,-57.62549630423239
92.55215909791356,78.96744392686448,-51.211355612559316
116.74193588234576,73.80581931987548,-47.298880460738225
147.25404276241207,68.01785931979487,-43.16607436084967
185.74090746385755,62.703469876012115,-39.31226723565066
234.28684237322352,57.96765565210744,-35.83793940260106
295.52092352028876,53.020527100534295,-32.23913305465118
372.7593720314938,50.015932264141895,-29.916080383989787
470.1851489299847,45.277198626817686,-26.63077660042482
593.0744895010571,42.28994857071507,-24.373385690038752
748.0826455225093,40.21831147924829,-22.749391338843285
943.604310147889,36.83151320204699,-20.314371647961988
1190.2282447787145,33.68664348482359,-18.18162836309162
1501.310728908171,33.21152028289477,-17.460629455339376
1893.698888950364,29.093479516404294,-14.873198283910892
2388.6430789846004,28.10002693885462,-13.914421769987294
3012.947724726992,27.019984862732493,-12.972618212589909
3800.422956365882,24.914073476140892,-11.55683407283901
4793.715645558229,23.395734758104197,-10.44354141783416
6046.619009070448,22.484585021975708,-9.682129480121224
7626.985859023452,21.106446345693477,-8.66689652181922
9620.40327106476,20.108581246837012,-7.968842810687207
12134.827677491432,19.6136129345038,-7.45868168731335
